4.364672269203251,62.66361395631874,5.295669708766971,14.925428116741301,31.7372686493148,35.193664078670785,b
94.32856469228865,37.13180648770413,99.56074403297438,77.65142072415202,35.521153462947076,40.74264362958079,c
12.068319732663591,47.64833003925523,30.89324711205734,18.628549526635506,17.386681660913762,58.09029930456477,c
69.4074822373565,42.61211650904253,51.040454860483706,7.0069449781581365,79.29357976560172,37.80234195559339,b
8.545274440553507,87.53723491820938,44.284123181255794,22.683794525360813,35.266676736442435,28.568545792570397,b
37.78288375471045,41.07618059065168,92.13734390109984,59.519836609549955,53.658006258757794,29.32021556848231,b
26.56627880174839,32.653407959715764,77.8303896249772,55.24221467979373,31.784090795019225,31.813022192304686,b
2.725490214355375,93.2065885514892,66.14232443337713,45.678852450242545,71.3457098968415,6.357269978416369,a
79.13828197579689,55.81478402894998,32.82557446731009,66.57305242027007,68.05879721734264,14.898700220894412,a
52.424104950017195,45.33164402005521,56.444771430066886,11.943845201489022,91.20895322985923,22.270965498865746,b
30.94890419829348,62.79192919700877,98.7440539663184,69.6049032449226,69.33464694575933,32.81152417694953,b
5.418460468027675,47.59147608695918,33.966243085239526,68.92025449743475,69.5800264537171,39.93714955808366,b
88.38811823103171,63.072061331415554,20.824925368307447,87.84585118762217,9.480845770947488,68.87458554136029,d
24.983346929044647,61.24218039901778,32.078156123348634,47.204568257095204,40.581055143403646,28.842072290071663,b
2.1640162288446785,34.08844219279668,86.71998827701202,23.662469237223316,72.99729031679382,23.286625947097573,b
14.166076283556118,26.210695727691668,14.748484166329046,43.245984724061515,22.11097761256514,75.25427235279103,d
27.021463333821274,22.16339610505147,99.9843517165294,89.10365377563173,42.0945904283571,39.74890894889974,b
23.29288662753526,26.442976569528977,5.413119508926556,97.27127775467606,70.97960797758833,97.17020078037994,e
4.5189514623790945,8.332166495023085,10.03779086426756,76.32479569494438,98.49060388543998,50.123421064859855,c
33.00712486499737,55.31488670828075,69.91021379975633,49.39111227176043,61.695416503045564,36.652596208680485,b
27.26999624146007,53.63076640265668,12.785180967171595,89.13532320059406,92.12995793532428,35.664611116162405,b
27.05366068924162,67.95242036654476,38.632481055681424,97.2667401010965,10.307402809645072,55.916296394895284,c
95.3029440616583,32.75605295279617,34.21923659247842,1.549257127225312,43.18346283393036,33.945369839397586,b
18.235573710060205,90.75602891941593,88.92506501224446,15.073983734847863,99.24669630663846,99.07869151613143,e
31.15442304255801,72.63098322144033,76.93831875569488,25.813960888277265,40.575515327973655,93.5612687370848,e
36.281447741256365,86.49782860401187,62.17575180508839,68.03220998423765,31.229508466489275,29.83375804936386,b
4.909116988545836,18.302269392064307,24.08635154449238,2.6172947290657667,47.53830258365663,60.973110720050215,d
58.56035727199015,30.896902008512217,95.48666178284265,62.138452387021815,93.90246323962108,30.39410336140379,b
29.231054927708843,48.93245217438897,67.94343266494243,62.87311929602727,94.49097489237373,36.43026233210757,b
89.8681149599372,77.15645820147714,28.24190930211188,72.51935915534045,52.14461172490344,89.98058380028077,e
51.9069133686491,67.64244821660145,94.6086962224741,42.60338515987454,34.408893390106975,1.4296435869064483,a
12.766434833824448,33.7376023232007,2.297316042917763,33.51899155194643,29.84285478614379,71.3812294409101,d
67.44950219235444,73.55971320009165,68.5128599192954,48.34373611997529,54.446310392736244,75.94617170403552,d
26.211250375006035,0.7743300478202597,28.027228594294897,21.86022084802929,29.91329646480062,88.5163490008026,e
14.68178309471253,94.87922346452984,18.749625533553417,23.707214768589303,88.87871305206163,10.723117859378428,a
52.71639073056114,30.599793489707615,32.58941532635774,71.05086183773236,74.28208404208635,65.45768544314497,d
1.9845755631572426,55.03758570872643,24.78624612556991,26.84368850995873,40.6421233432684,66.65987166769165,d
72.41038627835586,54.811323486275874,37.9467148561795,55.468903323613205,84.34379295082628,37.03364904435078,b
14.895974134958456,36.33370151905352,34.32003535186162,69.8202172567166,85.86591255937256,80.34103175539651,e
