0,1,2,3,4,5,6,7,8,9
92.64394185927873,71.96919545486314,136.94500638849007,104.89438418394309,333.221349331076,93.1200426939701,118.1280713982841,103.02754436766067,419.6009445892554,a
34.39768113315378,64.92301874528277,123.09043840894768,63.43403982911184,324.5553178635361,0.1605898286720162,79.12225143812235,31.7821618641785,346.54652082008,a
26.85784815218004,72.53208818909197,124.18722073538143,68.03955663208063,315.85600013719716,28.300729276270197,75.53254880278709,68.6957780688646,374.47582445263976,a
70.7160108371523,83.37644249121975,90.74860966400414,157.9422899146614,245.17552933319627,126.10556276083766,164.07123029098534,184.62492774860903,315.36442964228877,d
60.829962614041975,28.80076873672055,40.8212001848599,83.68477258103142,131.01818126339245,13.879496611769639,89.00253595067217,48.0025730559633,152.6322510377866,d
55.60046636486019,79.78675631245773,141.3011812066955,118.33922585565551,355.67251272005734,109.31172748251801,132.75989230873236,171.3509757781923,460.0707411698462,b
1.4569037516307448,30.498881939421018,103.37731408766149,95.20351026939052,297.2208010248852,32.91856158511861,112.97265457459609,64.62273556823442,360.22579496204634,b
90.81429147302916,73.73031181847998,158.03787413300242,164.10144377444811,382.2186662102867,95.9514698119377,181.81584643723443,191.45540457097624,466.68274729715506,b
27.09412183180039,79.74673958843856,165.95605912126203,74.71807770013676,409.50129447600517,14.68121051617733,89.25588497123302,30.005415882519124,471.0337792876119,a
7.894493118446033,5.984543077029503,33.038712122344805,99.08583145811367,158.5876510111216,65.11513269018292,105.80572792136567,80.97181929642622,171.84964234581773,e
54.45267778893136,55.90616969697005,78.5717994645505,117.8612932042752,181.0496169958072,62.11169979535269,120.68592209707096,99.86843489509285,300.2039596996625,c
10.276838542904443,76.03569169588697,119.58598722463785,81.51754294558413,306.14470770564253,45.328627307617005,93.7265151842256,83.27662118117068,319.87892237712697,b
51.09667330167228,45.430661368220285,88.38229146803249,134.09033214082706,253.28532064199123,54.34861527347513,137.14456834307134,114.80071855238761,309.7342760783629,c
87.992635741183,73.80990529475596,98.19480923987578,128.79710940095174,256.2216710627826,49.93294381150656,144.3697699423209,76.52928565933051,359.98977171999763,b
23.800489582126517,3.9722411086673293,59.56080520511457,44.88182260196305,131.54548176648206,-50.22717399523735,63.92792234206583,-46.019143939421696,169.93220713132317,c
86.3531546276175,97.06644590783088,124.74309742327175,92.59777620000267,278.77847400396774,-5.389111836219911,98.43329132801844,57.341691863971626,361.6685391462815,a
83.77441888619278,70.34195510608028,134.03103011965152,124.72771528076703,348.8259395235513,116.51876511663303,137.7698860712414,130.33159713985208,423.81361447337616,b
93.18927332656601,72.92801466551856,111.83599870210023,110.84114708634152,231.07618979881622,48.28810864081845,130.55377351179968,102.0452151211822,344.8510813209454,b
70.52998347974216,49.99944209474755,145.99810246673107,79.0382489602975,334.0914600133085,24.075135044832024,85.86865075505058,56.66624839336483,387.83121753388934,a
26.78548225134231,49.68200971165291,149.35787612970458,43.78822551696233,347.4033313510132,-38.16982347834697,48.458391522418935,-36.16519498619268,362.36989249365,a
33.64063118927665,78.71963187953219,169.5583859789351,82.9136667310112,341.35916965913094,-2.199113564701605,101.92423373705914,1.248208081846402,421.29562732932845,a
67.5544256538375,17.50199975567005,80.45480387563441,99.51272260273034,223.02649171387964,16.86907942576765,110.83765931799716,62.47918623019676,301.2171570423786,b
16.52627636892263,80.75609360134939,117.22373879572592,102.48900420618537,271.8512751793825,76.15464237342806,105.29613952517103,137.0689858785538,375.65967583706146,b
43.93388998657832,69.96516996767897,125.8737360150323,143.91721363098543,349.9429889215587,84.40724259515062,146.50243756618238,184.2204903157936,494.83123972469656,a
56.635801307593304,55.71201346630168,106.04437427251887,64.12338853520382,291.1670949246811,-9.913341677081277,81.00037771866826,-3.6090749524524615,358.4517155985598,a
50.46844999852185,17.394215377849587,85.42304113392083,94.39121880958143,195.4112058922579,67.93124169016791,100.72633520081848,136.30332883997352,280.8542181256771,d
76.34036991071216,39.58310007313762,78.64815621312837,175.07196801432121,189.60189048770468,143.3899032576608,182.51238308486884,211.271266676341,327.2321590349858,d
34.867611845120514,97.18317978595852,179.4409352098329,121.11213799987803,408.43894603158765,81.48678007760154,123.37252553509347,146.74706713445806,511.9509736007241,a
35.298298158467155,77.34367973741608,172.73125199565806,75.17979545684096,353.9794273311588,40.11573933458683,87.33686608971044,61.83365701879494,344.66275805851734,b
20.850391299072523,3.4485069171591776,7.714287671808817,59.6646499356269,102.2870621371356,50.78000156359293,64.59225284680176,85.77875226912253,85.39602929862089,e
29.46452690997905,48.93512771415347,112.19661659235732,85.68499803838006,314.9709319316314,17.671614427114676,89.59166073521953,80.32581416948051,344.9760203722277,b
20.44439361117043,88.97394496710892,141.26165638816664,98.06945388156149,292.59275900128927,23.408621676611247,109.86122571817343,117.12267040228029,329.91307709318846,c
98.60032427268082,1.4788711404177812,73.701804796669,179.71743783314247,160.75571898084522,102.85108252347469,182.1974741383528,116.98930835749445,316.9397482314377,c
26.216770518297892,49.584369981335804,122.99433211830544,41.17598377018029,253.93492628138083,-16.202010959761907,50.38100487043194,-8.849309830944112,217.17565566299058,b
90.9390165470651,86.24392963498151,88.7890859937222,177.79639177889763,186.36184858897275,123.99477379570412,196.5022564735451,198.58087550785754,316.1228564527918,d
94.12580865996324,14.31757048613862,25.576748910028925,112.3730436908823,85.28992385427875,108.5052823582813,116.72258805672055,151.90419444656206,102.85453602959714,e
75.14579155377406,17.9027075431076,77.60424030311663,126.80788947691798,205.41114183768994,113.66456434779533,139.9205013214612,154.81070972283408,245.37351286472793,e
56.24912153680083,45.51150596597218,72.66121543384389,90.62607306385866,172.27206308774217,-3.903555030841929,93.21007764451103,1.8275940203149847,228.7332033172423,b
52.54873579677454,36.88491725508422,130.1090310686646,105.44326459237473,270.51412478577146,46.83460513021826,119.58998800110298,47.796511750539885,358.06561828654804,a
33.451984271317535,94.78719620079373,101.56840597663717,101.82852480841228,259.7837968247409,96.02936925329911,117.4474580360205,123.69718325636738,317.2558295420084,c
51.047800485227945,53.89488199835246,150.132428208075,101.91961588951139,328.6236417598169,92.08355912459497,115.92562840957189,153.36453781119266,428.35736948834654,b
89.17305532115284,77.34224237807035,129.37220030023926,92.76905449909378,301.38423280378316,76.48481325226057,93.46085348765384,134.17510963901697,390.8825845604783,b
